time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,pitch_error_deg,pitch_torque,ttc_s,bbox_scale_px,bbox_growth_px_s
5.733333333333333,track,-9.984524807151656,0.0,14.64959090743101,0.11357753252170834,-0.9559800704251972,13.0,0.0,15.0,7.273464547772522,20.0,4.922639915279876,15.077360084720123,0.0005132103960319586,nan,nan,nan
5.7375,track,-9.984037769355606,0.0,14.645605472249002,0.11688907105196271,-0.956504443681769,13.0,0.0,15.0,7.273464547772522,20.0,4.9866768133246415,15.01332318667536,0.0005132103960319586,nan,nan,nan
5.741666666666666,track,-9.983536543836559,0.0,14.64162035864774,0.12029412457115748,-0.956427264302957,13.0,0.0,15.0,7.401494430231593,20.0,5.050874647606579,14.94912535239342,0.00048683258253903934,nan,nan,nan
5.745833333333334,track,-9.98302075182414,0.0,14.637637877256733,0.12379008298019753,-0.9557955338418586,13.0,0.0,15.0,7.401494430231593,20.0,5.115228036458037,14.884771963541962,0.00048683258253903934,nan,nan,nan
5.75,track,-9.982490024615739,0.0,14.633660159568162,0.12737453001643756,-0.9546522452568353,13.0,0.0,15.0,7.402962321758408,20.0,5.179731385080039,14.82026861491996,0.0004609291641840367,nan,nan,nan
5.754166666666666,track,-9.981944003319443,0.0,14.629689167568458,0.1310451111112941,-0.9530380799291925,13.0,0.0,15.0,7.402962321758408,20.0,5.244379487429028,14.755620512570973,0.0004609291641840367,nan,nan,nan
5.758333333333333,track,-9.981382338043238,0.0,14.62572670915472,0.13479966628917664,-0.9509900192971744,13.0,0.0,15.0,7.404475196083659,20.0,5.309166931727598,14.6908330682724,0.0004354892616885702,nan,nan,nan
5.7625,track,-9.980804687680171,0.0,14.621774446203313,0.13863608713592632,-0.9485431083376541,13.0,0.0,15.0,7.404475196083659,20.0,5.374088695939349,14.62591130406065,0.0004354892616885702,nan,nan,nan
5.766666666666667,track,-9.980210719107363,0.0,14.617833908704826,0.14255245747386813,-0.9457289996369059,13.0,0.0,15.0,7.406033108716555,20.0,5.439139555742766,14.560860444257234,0.00041050056683827256,nan,nan,nan
5.770833333333333,track,-9.979600107023739,0.0,14.613906501318231,0.14654690007007748,-0.9425777727827953,13.0,0.0,15.0,7.406033108716555,20.0,5.504314673473825,14.495685326526177,0.00041050056683827256,nan,nan,nan
5.775,track,-9.978972513264349,0.0,14.609993729131263,0.15062250225345164,-0.9390653248725691,13.0,0.0,15.0,7.507121981040587,20.0,5.569608994620875,14.430391005379125,0.00038595012176135916,nan,nan,nan
5.779166666666667,track,-9.978327607681063,0.0,14.60609697347421,0.1547773399885655,-0.9352213576926685,13.0,0.0,15.0,7.507121981040587,20.0,5.635017840635576,14.364982159364423,0.00038595012176135916,nan,nan,nan
