time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,ttc_s,bbox_scale_px,bbox_growth_px_s
0.48333333333333334,takeoff,-10.0,0.0,1.0945527367906955,0.0,5.027547806469215,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.4875,takeoff,-10.0,0.0,1.1156552772754713,0.0,5.064609716346202,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.49166666666666664,takeoff,-10.0,0.0,1.1369106584608355,0.0,5.1012914844873825,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.49583333333333335,takeoff,-10.0,0.0,1.1583174219623131,0.0,5.137623240354611,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.5,takeoff,-10.0,0.0,1.1798742239945987,0.0,5.173632487748551,nan,nan,nan,12.182108310140926,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5041666666666667,takeoff,-10.0,0.0,1.2015798254192116,0.0,5.2093443419070775,nan,nan,nan,12.182108310140926,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5083333333333333,takeoff,-10.0,0.0,1.223431785100771,0.0,5.244470323574265,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5125,takeoff,-10.0,0.0,1.2454278649406907,0.0,5.279059161580745,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5166666666666666,takeoff,-10.0,0.0,1.2675660117256298,0.0,5.313155228385388,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5208333333333334,takeoff,-10.0,0.0,1.2898443406842939,0.0,5.346798950079363,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.525,takeoff,-10.0,0.0,1.312261120579129,0.0,5.38002717476042,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
